dep,date,retail_and_recreation,grocery_and_pharmacy,parks,transit,workplaces,residential
Rivas,2020-04-15,-0.32,NA,-0.34,NA,-0.2,NA
Rivas,2020-04-16,-0.27,NA,-0.36,NA,-0.2,NA
Rivas,2020-04-17,-0.35,NA,-0.37,NA,-0.12,NA
Rivas,2020-04-18,-0.39,-0.26,-0.43,-0.45,-0.16,NA
Rivas,2020-04-19,-0.44,NA,-0.46,NA,-0.2,NA
Rivas,2020-04-20,-0.31,NA,-0.34,NA,-0.1,NA
Rivas,2020-04-21,-0.31,NA,-0.38,NA,-0.11,NA
Rivas,2020-04-22,-0.3,-0.28,-0.37,NA,-0.12,NA
Rivas,2020-04-23,-0.31,NA,-0.33,NA,-0.12,NA
Rivas,2020-04-24,-0.34,-0.23,-0.38,NA,-0.09,NA
Rivas,2020-04-25,-0.37,-0.27,-0.49,NA,-0.17,NA
Rivas,2020-04-26,-0.44,NA,-0.46,NA,-0.21,NA
Rivas,2020-04-27,-0.31,-0.26,-0.38,NA,-0.1,NA
Rivas,2020-04-28,-0.31,NA,-0.33,NA,-0.11,NA
Rivas,2020-04-29,-0.29,NA,-0.35,NA,-0.07,NA
Rivas,2020-04-30,-0.25,NA,-0.34,NA,-0.1,NA
Rivas,2020-05-01,-0.31,NA,-0.4,NA,-0.35,NA
Rivas,2020-05-02,-0.3,-0.15,-0.41,NA,-0.19,NA
Rivas,2020-05-03,-0.38,NA,-0.4,NA,-0.2,NA
Rivas,2020-05-04,-0.3,-0.27,-0.37,NA,-0.07,NA
Rivas,2020-05-05,-0.33,NA,-0.31,NA,-0.07,NA
Rivas,2020-05-06,-0.29,NA,-0.38,NA,-0.05,NA
Rivas,2020-05-07,-0.29,NA,-0.36,NA,-0.07,NA
Rivas,2020-05-08,-0.33,-0.24,-0.34,NA,-0.02,NA
Rivas,2020-05-09,-0.37,-0.25,-0.45,-0.51,-0.16,NA
Rivas,2020-05-10,-0.42,NA,-0.49,NA,-0.24,NA
Rivas,2020-05-11,-0.3,NA,-0.38,NA,-0.12,NA
Rivas,2020-05-12,-0.33,NA,-0.38,NA,-0.13,NA
Rivas,2020-05-13,-0.33,NA,-0.37,NA,-0.11,NA
Rivas,2020-05-14,-0.33,NA,-0.37,NA,-0.12,NA
Rivas,2020-05-15,-0.32,NA,-0.38,NA,-0.1,NA
Rivas,2020-05-16,-0.4,-0.25,-0.49,-0.49,-0.18,NA
Rivas,2020-05-17,-0.47,NA,-0.48,NA,-0.2,NA
Rivas,2020-05-18,-0.32,-0.28,-0.36,NA,-0.17,NA
Rivas,2020-05-19,-0.43,NA,-0.43,NA,-0.2,NA
Rivas,2020-05-20,-0.32,-0.29,-0.44,NA,-0.19,NA
Rivas,2020-05-21,-0.35,NA,-0.43,NA,-0.17,NA
Rivas,2020-05-22,-0.37,NA,-0.41,NA,-0.15,NA
Rivas,2020-05-23,-0.44,-0.33,-0.53,-0.45,-0.23,NA
Rivas,2020-05-24,-0.55,NA,-0.54,-0.68,-0.27,NA
Rivas,2020-05-25,-0.33,-0.27,-0.38,NA,-0.2,NA
Rivas,2020-05-26,-0.41,NA,-0.42,NA,-0.23,NA
Rivas,2020-05-27,-0.39,-0.39,-0.47,NA,-0.24,NA
Rivas,2020-05-28,-0.43,-0.4,-0.5,NA,-0.29,NA
Rivas,2020-05-29,-0.43,NA,-0.46,NA,-0.21,NA
Rivas,2020-05-30,-0.43,NA,-0.53,-0.53,-0.24,NA
Rivas,2020-05-31,-0.58,NA,-0.63,-0.66,-0.28,NA
Rivas,2020-06-01,-0.38,NA,-0.5,NA,-0.26,NA
Rivas,2020-06-02,-0.38,-0.34,-0.47,NA,-0.24,NA
Rivas,2020-06-03,-0.37,-0.46,-0.48,NA,-0.24,NA
Rivas,2020-06-04,-0.51,NA,-0.57,NA,-0.28,NA
Rivas,2020-06-05,-0.43,-0.28,-0.5,NA,-0.2,NA
Rivas,2020-06-06,-0.44,NA,-0.51,-0.48,-0.24,NA
Rivas,2020-06-07,-0.54,NA,-0.54,-0.69,-0.29,NA
Rivas,2020-06-08,-0.33,-0.27,-0.48,NA,-0.21,NA
Rivas,2020-06-09,-0.37,NA,-0.49,NA,-0.23,NA
Rivas,2020-06-10,-0.36,NA,-0.47,NA,-0.23,NA
Rivas,2020-06-11,-0.36,NA,-0.46,NA,-0.22,NA
Rivas,2020-06-12,-0.42,NA,-0.47,NA,-0.19,NA
Rivas,2020-06-13,-0.42,NA,-0.54,-0.44,-0.22,NA
Rivas,2020-06-14,-0.5,NA,-0.53,NA,-0.24,NA
Rivas,2020-06-15,-0.33,NA,-0.45,NA,-0.22,NA
Rivas,2020-06-16,-0.36,NA,-0.41,NA,-0.22,NA
Rivas,2020-06-17,-0.35,NA,-0.42,NA,-0.21,NA
Rivas,2020-06-18,-0.39,NA,-0.53,NA,-0.24,NA
Rivas,2020-06-19,-0.39,-0.26,-0.46,NA,-0.21,NA
Rivas,2020-06-20,-0.45,-0.28,-0.56,-0.46,-0.27,NA
Rivas,2020-06-21,-0.49,NA,-0.52,NA,-0.29,NA
Rivas,2020-06-22,-0.35,NA,-0.49,NA,-0.26,NA
Rivas,2020-06-23,-0.3,NA,-0.46,NA,-0.24,NA
Rivas,2020-06-24,-0.39,-0.34,-0.51,NA,-0.26,NA
Rivas,2020-06-25,-0.35,NA,-0.44,NA,-0.27,NA
Rivas,2020-06-26,-0.39,-0.24,-0.46,NA,-0.19,NA
Rivas,2020-06-27,-0.42,-0.33,-0.51,-0.43,-0.27,NA
Rivas,2020-06-28,-0.48,NA,-0.57,-0.63,-0.26,NA
Rivas,2020-06-29,-0.34,-0.25,-0.46,NA,-0.3,NA
Rivas,2020-06-30,-0.36,NA,-0.46,NA,-0.27,NA
Rivas,2020-07-01,-0.33,NA,-0.43,NA,-0.24,NA
Rivas,2020-07-02,-0.33,NA,-0.37,NA,-0.25,NA
Rivas,2020-07-03,-0.4,-0.25,-0.44,NA,-0.23,NA
Rivas,2020-07-04,-0.39,-0.28,-0.46,-0.45,-0.27,NA
Rivas,2020-07-05,-0.41,NA,-0.5,-0.59,-0.25,NA
Rivas,2020-07-06,-0.28,NA,-0.42,NA,-0.27,NA
Rivas,2020-07-07,-0.33,NA,-0.4,NA,-0.27,NA
Rivas,2020-07-08,-0.3,NA,-0.44,NA,-0.27,NA
Rivas,2020-07-09,-0.38,NA,-0.45,NA,-0.26,NA
Rivas,2020-07-10,-0.37,NA,-0.4,NA,-0.24,NA
Rivas,2020-07-11,-0.4,-0.27,-0.48,-0.49,-0.28,NA
Rivas,2020-07-12,-0.44,NA,-0.48,-0.66,-0.28,NA
Rivas,2020-07-13,-0.33,NA,-0.42,NA,-0.25,NA
Rivas,2020-07-14,-0.36,NA,-0.48,NA,-0.25,NA
Rivas,2020-07-15,-0.31,NA,-0.38,NA,-0.22,NA
Rivas,2020-07-16,-0.26,NA,-0.4,NA,-0.23,NA
Rivas,2020-07-17,-0.29,NA,-0.38,NA,-0.18,NA
Rivas,2020-07-18,-0.25,-0.16,-0.38,NA,-0.2,NA
Rivas,2020-07-19,-0.24,NA,-0.27,NA,-0.25,NA
Rivas,2020-07-20,-0.25,NA,-0.3,NA,-0.41,NA
Rivas,2020-07-21,-0.35,NA,-0.41,NA,-0.21,NA
Rivas,2020-07-22,-0.27,NA,-0.4,NA,-0.21,NA
Rivas,2020-07-23,-0.36,NA,-0.48,NA,-0.21,NA
Rivas,2020-07-24,-0.34,NA,-0.4,NA,-0.16,NA
Rivas,2020-07-25,-0.39,-0.28,-0.51,-0.44,-0.24,NA
Rivas,2020-07-26,-0.4,NA,-0.36,NA,-0.23,NA
Rivas,2020-07-27,-0.28,-0.26,-0.43,NA,-0.25,NA
Rivas,2020-07-28,-0.35,NA,-0.48,NA,-0.24,NA
Rivas,2020-07-29,-0.32,NA,-0.43,NA,-0.21,NA
Rivas,2020-07-30,-0.31,NA,-0.44,NA,-0.21,NA
Rivas,2020-07-31,-0.27,NA,-0.37,NA,-0.19,NA
Rivas,2020-08-01,-0.25,-0.1,-0.38,NA,-0.2,NA
Rivas,2020-08-02,-0.32,NA,-0.34,NA,-0.26,NA
Rivas,2020-08-03,-0.28,NA,-0.36,NA,-0.2,NA
Rivas,2020-08-04,-0.3,NA,-0.42,NA,-0.24,NA
Rivas,2020-08-05,-0.28,NA,-0.34,NA,-0.2,NA
Rivas,2020-08-06,-0.31,NA,-0.42,NA,-0.22,NA
Rivas,2020-08-07,-0.25,NA,-0.37,NA,-0.17,NA
Rivas,2020-08-08,-0.2,-0.09,-0.37,NA,-0.24,NA
Rivas,2020-08-09,-0.26,NA,-0.22,NA,-0.27,NA
Rivas,2020-08-10,NA,NA,-0.26,NA,-0.23,NA
Rivas,2020-08-11,-0.32,NA,-0.4,NA,-0.2,NA
Rivas,2020-08-12,-0.33,-0.29,-0.4,NA,-0.19,NA
Rivas,2020-08-13,-0.3,NA,-0.43,NA,-0.22,NA
Rivas,2020-08-14,-0.34,NA,-0.41,NA,-0.15,NA
Rivas,2020-08-15,-0.29,-0.17,-0.44,NA,-0.22,NA
Rivas,2020-08-16,-0.33,NA,-0.36,NA,-0.2,NA
Rivas,2020-09-11,-0.29,NA,-0.34,NA,-0.21,NA
Rivas,2020-09-12,-0.17,NA,-0.23,NA,-0.27,NA
Rivas,2020-09-13,-0.02,NA,0.04,NA,-0.27,NA
Rivas,2020-09-14,NA,NA,0.24,NA,-0.43,NA
Rivas,2020-09-15,NA,NA,-0.13,NA,-0.5,NA
Rivas,2020-09-16,-0.2,NA,-0.23,NA,-0.28,NA
Rivas,2020-09-17,-0.25,NA,-0.31,NA,-0.33,NA
Rivas,2020-09-18,-0.26,NA,-0.26,NA,-0.28,NA
Rivas,2020-09-19,-0.28,NA,-0.32,NA,-0.31,NA
Rivas,2020-09-20,-0.3,NA,-0.32,NA,-0.26,NA
Rivas,2020-09-21,-0.27,NA,-0.35,NA,-0.19,NA
Rivas,2020-09-22,-0.35,NA,-0.42,NA,-0.21,NA
Rivas,2020-09-23,-0.39,NA,-0.41,NA,-0.14,NA
Rivas,2020-09-24,-0.42,NA,-0.43,NA,-0.2,NA
Rivas,2020-09-25,-0.4,NA,-0.44,NA,-0.21,NA
Rivas,2020-09-26,-0.37,-0.09,-0.42,NA,-0.26,NA
Rivas,2020-09-27,-0.42,NA,-0.33,NA,-0.31,NA
Rivas,2020-09-28,-0.38,NA,-0.43,NA,-0.2,NA
Rivas,2020-09-29,-0.37,NA,-0.43,NA,-0.18,NA
Rivas,2020-09-30,-0.41,NA,-0.47,NA,-0.23,NA
Rivas,2020-10-01,-0.43,NA,-0.48,NA,-0.21,NA
Rivas,2020-10-02,-0.39,NA,-0.38,NA,-0.22,NA
Rivas,2020-10-03,-0.38,-0.12,-0.43,NA,-0.33,NA
Rivas,2020-10-04,-0.5,NA,-0.48,NA,-0.45,NA
Rivas,2020-10-05,-0.4,NA,-0.46,NA,-0.26,NA
Rivas,2020-10-06,-0.39,NA,-0.47,NA,-0.22,NA
Rivas,2020-10-07,-0.37,NA,-0.45,NA,-0.24,NA
Rivas,2020-10-08,-0.36,NA,-0.47,NA,-0.2,NA
Rivas,2020-10-09,-0.36,NA,-0.45,NA,-0.19,NA
Rivas,2020-10-10,-0.34,NA,-0.48,NA,-0.28,NA
Rivas,2020-10-11,-0.42,NA,-0.44,NA,-0.35,NA
Rivas,2020-10-12,-0.34,NA,-0.46,NA,-0.23,NA
Rivas,2020-10-13,-0.37,NA,-0.45,NA,-0.2,NA
Rivas,2020-10-14,-0.38,NA,-0.43,NA,-0.19,NA
Rivas,2020-10-15,-0.38,NA,-0.44,NA,-0.16,NA
Rivas,2020-10-16,-0.32,NA,-0.42,NA,-0.16,NA
Rivas,2020-10-17,-0.33,NA,-0.46,NA,-0.25,NA
Rivas,2020-10-18,-0.42,NA,-0.33,NA,-0.37,NA
Rivas,2020-10-19,-0.36,NA,-0.46,NA,-0.19,NA
Rivas,2020-10-20,-0.39,NA,-0.47,NA,-0.2,NA
Rivas,2020-10-21,-0.39,NA,-0.47,NA,-0.21,NA
Rivas,2020-10-22,-0.33,NA,-0.39,NA,-0.19,NA
Rivas,2020-10-23,-0.34,NA,-0.39,NA,-0.15,NA
Rivas,2020-10-24,-0.33,NA,-0.33,NA,-0.26,NA
Rivas,2020-10-25,-0.4,NA,-0.34,NA,-0.33,NA
Rivas,2020-10-26,-0.33,NA,-0.41,NA,-0.16,NA
Rivas,2020-10-27,-0.37,NA,-0.4,NA,-0.17,NA
Rivas,2020-10-28,-0.34,NA,-0.33,NA,-0.19,NA
Rivas,2020-10-29,-0.33,NA,-0.41,NA,-0.19,NA
Rivas,2020-10-30,-0.28,NA,-0.25,NA,-0.18,NA
Rivas,2020-10-31,-0.27,NA,-0.26,NA,-0.25,NA
Rivas,2020-11-01,-0.31,NA,-0.29,NA,-0.31,NA
Rivas,2020-11-02,-0.35,NA,-0.41,NA,-0.44,NA
Rivas,2020-11-03,-0.46,NA,-0.5,NA,-0.24,NA
Rivas,2020-11-04,-0.59,NA,-0.66,NA,-0.41,NA
Rivas,2020-11-05,-0.53,NA,-0.61,NA,-0.31,NA
Rivas,2020-11-06,-0.56,NA,-0.63,NA,-0.33,NA
Rivas,2020-11-07,-0.5,NA,-0.65,-0.44,-0.32,NA
Rivas,2020-11-08,-0.53,NA,-0.5,NA,-0.34,NA
Rivas,2020-11-09,-0.39,NA,-0.5,NA,-0.23,NA
Rivas,2020-11-10,-0.48,NA,-0.58,NA,-0.28,NA
Rivas,2020-11-11,-0.31,NA,-0.48,NA,-0.21,NA
Rivas,2020-11-12,-0.33,NA,-0.43,NA,-0.18,NA
Rivas,2020-11-13,-0.32,NA,-0.4,NA,-0.17,NA
Rivas,2020-11-14,-0.3,NA,-0.42,NA,-0.26,NA
Rivas,2020-11-15,-0.35,NA,-0.35,NA,-0.34,NA
Rivas,2020-11-16,-0.33,NA,-0.42,NA,-0.2,NA
Rivas,2020-11-17,-0.68,NA,-0.64,-0.73,-0.64,NA
Rivas,2020-11-18,-0.45,NA,-0.51,NA,-0.35,NA
Rivas,2020-11-19,-0.34,NA,-0.47,NA,-0.22,NA
Rivas,2020-11-20,-0.32,NA,-0.45,NA,-0.21,NA
Rivas,2020-11-21,-0.34,NA,-0.47,NA,-0.27,NA
Rivas,2020-11-22,-0.4,NA,-0.46,NA,-0.34,NA
Rivas,2020-11-23,-0.31,NA,-0.45,NA,-0.24,NA
Rivas,2020-11-24,-0.3,NA,-0.45,NA,-0.23,NA
Rivas,2020-11-25,-0.32,NA,-0.5,NA,-0.22,NA
Rivas,2020-11-26,-0.29,NA,-0.43,NA,-0.22,NA
Rivas,2020-11-27,-0.28,NA,-0.45,NA,-0.17,NA
Rivas,2020-11-28,-0.2,NA,-0.39,NA,-0.27,NA
Rivas,2020-11-29,-0.32,NA,-0.35,NA,-0.3,NA
Rivas,2020-11-30,-0.23,NA,-0.41,NA,-0.19,NA
Rivas,2020-12-01,-0.28,NA,-0.42,NA,-0.22,NA
Rivas,2020-12-02,-0.37,NA,-0.36,NA,-0.19,NA
Rivas,2020-12-03,-0.27,NA,-0.46,NA,-0.19,NA
Rivas,2020-12-04,-0.24,NA,-0.34,NA,-0.17,NA
Rivas,2020-12-05,-0.19,NA,-0.34,NA,-0.26,NA
Rivas,2020-12-06,-0.24,NA,-0.24,NA,-0.27,NA
Rivas,2020-12-07,NA,NA,-0.2,NA,-0.29,NA
Rivas,2020-12-08,-0.31,NA,-0.37,NA,-0.49,NA
Rivas,2020-12-09,-0.24,NA,-0.32,NA,-0.16,NA
Rivas,2020-12-10,-0.22,NA,-0.29,NA,-0.21,NA
Rivas,2020-12-11,-0.24,NA,-0.16,NA,-0.2,NA
Rivas,2020-12-12,-0.2,NA,-0.25,NA,-0.23,NA
Rivas,2020-12-13,-0.31,NA,-0.25,NA,-0.3,NA
Rivas,2020-12-14,-0.22,NA,-0.32,NA,-0.25,NA
Rivas,2020-12-15,-0.25,NA,-0.29,NA,-0.25,NA
Rivas,2020-12-16,-0.23,NA,-0.25,NA,-0.22,NA
Rivas,2020-12-17,-0.22,NA,-0.28,NA,-0.21,NA
Rivas,2020-12-18,-0.28,NA,-0.32,NA,-0.2,NA
Rivas,2020-12-19,-0.24,NA,-0.23,NA,-0.21,NA
Rivas,2020-12-20,-0.3,NA,-0.25,NA,-0.24,NA
Rivas,2020-12-21,-0.19,NA,-0.21,NA,-0.28,NA
Rivas,2020-12-22,-0.24,NA,-0.23,NA,-0.3,NA
Rivas,2020-12-23,-0.19,NA,-0.23,NA,-0.27,NA
Rivas,2020-12-24,-0.16,NA,-0.2,NA,-0.33,NA
Rivas,2020-12-25,-0.28,NA,-0.03,NA,-0.61,NA
Rivas,2020-12-26,-0.2,NA,-0.11,NA,-0.26,NA
Rivas,2020-12-27,-0.22,NA,0.02,NA,-0.21,NA
Rivas,2020-12-28,NA,NA,-0.15,NA,-0.3,NA
Rivas,2020-12-29,-0.14,NA,-0.16,NA,-0.29,NA
Rivas,2020-12-30,NA,NA,-0.01,NA,-0.26,NA
Rivas,2020-12-31,NA,NA,0.11,NA,-0.34,NA
Rivas,2021-01-01,NA,NA,0.87,NA,-0.6,NA
Rivas,2021-01-02,-0.02,NA,0.27,NA,-0.3,NA
Rivas,2021-01-03,-0.24,NA,0.04,NA,-0.29,NA
Rivas,2021-01-04,-0.25,NA,-0.26,NA,-0.27,NA
Rivas,2021-01-05,-0.27,NA,-0.26,NA,-0.23,NA
Rivas,2021-01-06,-0.28,NA,-0.21,NA,-0.21,NA
Rivas,2021-01-07,-0.26,NA,-0.26,NA,-0.24,NA
Rivas,2021-01-08,-0.26,NA,-0.21,NA,-0.21,NA
Rivas,2021-01-09,-0.25,NA,-0.26,NA,-0.23,NA
Rivas,2021-01-10,-0.28,NA,-0.19,NA,-0.31,NA
Rivas,2021-01-11,-0.25,NA,-0.31,NA,-0.21,NA
Rivas,2021-01-12,-0.3,NA,-0.33,NA,-0.25,NA
Rivas,2021-01-13,-0.28,NA,-0.37,NA,-0.25,NA
Rivas,2021-01-14,-0.33,NA,-0.37,NA,-0.31,NA
Rivas,2021-01-15,-0.32,NA,-0.35,NA,-0.25,NA
Rivas,2021-01-16,-0.27,NA,-0.34,NA,-0.3,NA
Rivas,2021-01-17,-0.36,NA,-0.3,NA,-0.34,NA
Rivas,2021-01-18,-0.37,NA,-0.4,NA,-0.3,NA
Rivas,2021-01-19,-0.34,NA,-0.43,NA,-0.33,NA
Rivas,2021-01-20,-0.29,NA,-0.32,NA,-0.27,NA
Rivas,2021-01-21,-0.35,NA,-0.39,NA,-0.27,NA
Rivas,2021-01-22,-0.3,NA,-0.37,NA,-0.22,NA
Rivas,2021-01-23,-0.26,NA,-0.31,NA,-0.25,NA
Rivas,2021-01-24,-0.36,NA,-0.27,NA,-0.26,NA
Rivas,2021-01-25,-0.29,NA,-0.37,NA,-0.23,NA
Rivas,2021-01-26,-0.3,NA,-0.39,NA,-0.24,NA
Rivas,2021-01-27,-0.29,NA,-0.36,NA,-0.22,NA
Rivas,2021-01-28,-0.35,NA,-0.4,NA,-0.25,NA
Rivas,2021-01-29,-0.31,NA,-0.39,NA,-0.22,NA
Rivas,2021-01-30,-0.24,NA,-0.3,NA,-0.24,NA
Rivas,2021-01-31,-0.37,NA,-0.27,NA,-0.31,NA
Rivas,2021-02-01,-0.32,NA,-0.35,NA,-0.19,NA
Rivas,2021-02-02,-0.31,NA,-0.38,NA,-0.24,NA
Rivas,2021-02-03,-0.28,NA,-0.34,NA,-0.2,NA
Rivas,2021-02-04,-0.33,NA,-0.37,NA,-0.25,NA
Rivas,2021-02-05,-0.28,NA,-0.31,NA,-0.19,NA
South Caribbean Coast Autonomous Region,2020-02-15,NA,NA,0.12,NA,0.01,NA
South Caribbean Coast Autonomous Region,2020-02-16,NA,NA,0.07,NA,0,NA
South Caribbean Coast Autonomous Region,2020-02-17,NA,NA,0.03,NA,0.13,NA
South Caribbean Coast Autonomous Region,2020-02-18,NA,NA,0.05,NA,0.15,NA
South Caribbean Coast Autonomous Region,2020-02-19,NA,NA,0.04,NA,0.15,NA
South Caribbean Coast Autonomous Region,2020-02-20,NA,NA,-0.01,NA,0.15,NA
South Caribbean Coast Autonomous Region,2020-02-21,NA,NA,0.04,NA,0.13,NA
South Caribbean Coast Autonomous Region,2020-02-22,NA,NA,0.16,NA,0.02,NA
South Caribbean Coast Autonomous Region,2020-02-23,NA,NA,0.12,NA,0.04,NA
South Caribbean Coast Autonomous Region,2020-02-24,NA,NA,0,NA,0.12,NA
South Caribbean Coast Autonomous Region,2020-02-25,NA,NA,0.06,NA,0.19,NA
South Caribbean Coast Autonomous Region,2020-02-26,NA,NA,0.08,NA,0.15,NA
South Caribbean Coast Autonomous Region,2020-02-27,NA,NA,0.04,NA,0.12,NA
South Caribbean Coast Autonomous Region,2020-02-28,NA,NA,0.03,NA,0.13,NA
South Caribbean Coast Autonomous Region,2020-02-29,NA,NA,0.01,NA,0.04,NA
South Caribbean Coast Autonomous Region,2020-03-01,NA,NA,0,NA,0.03,NA
South Caribbean Coast Autonomous Region,2020-03-02,NA,NA,0.06,NA,0.15,NA
South Caribbean Coast Autonomous Region,2020-03-03,NA,NA,0.07,NA,0.16,NA
South Caribbean Coast Autonomous Region,2020-03-04,NA,NA,0.09,NA,0.2,NA
South Caribbean Coast Autonomous Region,2020-03-05,NA,NA,0.06,NA,0.11,NA
South Caribbean Coast Autonomous Region,2020-03-06,NA,NA,0.09,NA,0.15,NA
South Caribbean Coast Autonomous Region,2020-03-07,NA,NA,0.07,NA,0.03,NA
South Caribbean Coast Autonomous Region,2020-03-08,NA,NA,0.09,NA,0.08,NA
South Caribbean Coast Autonomous Region,2020-03-09,NA,NA,0.04,NA,0.19,NA
South Caribbean Coast Autonomous Region,2020-03-10,NA,NA,0.02,NA,0.21,NA
South Caribbean Coast Autonomous Region,2020-03-11,NA,NA,0.09,NA,0.22,NA
South Caribbean Coast Autonomous Region,2020-03-12,NA,NA,0.04,NA,0.21,NA
South Caribbean Coast Autonomous Region,2020-03-13,NA,NA,0.07,NA,0.23,NA
South Caribbean Coast Autonomous Region,2020-03-14,NA,NA,0.09,NA,0.08,NA
South Caribbean Coast Autonomous Region,2020-03-15,NA,NA,0.13,NA,0.07,NA
South Caribbean Coast Autonomous Region,2020-03-16,NA,NA,0.07,NA,0.19,NA
South Caribbean Coast Autonomous Region,2020-03-17,NA,NA,-0.03,NA,0.22,NA
South Caribbean Coast Autonomous Region,2020-03-18,NA,NA,0.1,NA,0.25,NA
South Caribbean Coast Autonomous Region,2020-03-19,NA,NA,0,NA,0.18,NA
South Caribbean Coast Autonomous Region,2020-03-20,NA,NA,-0.07,NA,0.1,NA
South Caribbean Coast Autonomous Region,2020-03-21,NA,NA,-0.05,NA,-0.01,NA
South Caribbean Coast Autonomous Region,2020-03-22,NA,NA,-0.06,NA,-0.01,NA
South Caribbean Coast Autonomous Region,2020-03-23,NA,NA,-0.08,NA,0.02,NA
South Caribbean Coast Autonomous Region,2020-03-24,NA,NA,-0.1,NA,-0.02,NA
South Caribbean Coast Autonomous Region,2020-03-25,NA,NA,-0.08,NA,-0.01,NA
South Caribbean Coast Autonomous Region,2020-03-26,NA,NA,-0.12,NA,-0.03,NA
South Caribbean Coast Autonomous Region,2020-03-27,NA,NA,-0.14,NA,-0.09,NA
South Caribbean Coast Autonomous Region,2020-03-28,NA,NA,-0.1,NA,-0.08,NA
South Caribbean Coast Autonomous Region,2020-03-29,NA,NA,-0.13,NA,-0.09,NA
South Caribbean Coast Autonomous Region,2020-03-30,NA,NA,-0.05,NA,-0.06,NA
South Caribbean Coast Autonomous Region,2020-03-31,NA,NA,-0.09,NA,-0.02,NA
South Caribbean Coast Autonomous Region,2020-04-01,NA,NA,-0.1,NA,-0.02,NA
South Caribbean Coast Autonomous Region,2020-04-02,NA,NA,-0.05,NA,-0.06,NA
South Caribbean Coast Autonomous Region,2020-04-03,NA,NA,-0.06,NA,-0.02,NA
South Caribbean Coast Autonomous Region,2020-04-04,NA,NA,-0.02,NA,-0.12,NA
South Caribbean Coast Autonomous Region,2020-04-05,NA,NA,-0.04,NA,-0.12,NA
South Caribbean Coast Autonomous Region,2020-04-06,NA,NA,-0.02,NA,-0.21,NA
South Caribbean Coast Autonomous Region,2020-04-07,NA,NA,-0.05,NA,-0.17,NA
South Caribbean Coast Autonomous Region,2020-04-08,NA,NA,0.03,NA,-0.27,NA
South Caribbean Coast Autonomous Region,2020-04-09,NA,NA,-0.15,NA,-0.47,NA
South Caribbean Coast Autonomous Region,2020-04-10,NA,-0.59,-0.16,NA,-0.51,NA
South Caribbean Coast Autonomous Region,2020-04-11,NA,NA,-0.13,NA,-0.4,NA
South Caribbean Coast Autonomous Region,2020-04-12,NA,NA,-0.1,NA,-0.21,NA
South Caribbean Coast Autonomous Region,2020-04-13,NA,NA,-0.05,NA,-0.25,NA
South Caribbean Coast Autonomous Region,2020-04-14,NA,NA,-0.07,NA,-0.22,NA
South Caribbean Coast Autonomous Region,2020-04-15,NA,NA,0.02,NA,-0.11,NA
South Caribbean Coast Autonomous Region,2020-04-16,NA,NA,0,NA,-0.12,NA
South Caribbean Coast Autonomous Region,2020-04-17,NA,NA,0,NA,-0.06,NA
South Caribbean Coast Autonomous Region,2020-04-18,NA,NA,-0.02,NA,-0.08,NA
South Caribbean Coast Autonomous Region,2020-04-19,NA,NA,-0.04,NA,-0.11,NA
South Caribbean Coast Autonomous Region,2020-04-20,NA,NA,0.05,NA,0.05,NA
South Caribbean Coast Autonomous Region,2020-04-21,NA,NA,-0.04,NA,0.08,NA
South Caribbean Coast Autonomous Region,2020-04-22,NA,NA,0,NA,0.08,NA
South Caribbean Coast Autonomous Region,2020-04-23,NA,NA,0.01,NA,0.05,NA
South Caribbean Coast Autonomous Region,2020-04-24,NA,NA,-0.05,NA,0.02,NA
South Caribbean Coast Autonomous Region,2020-04-25,NA,NA,-0.04,NA,-0.04,NA
South Caribbean Coast Autonomous Region,2020-04-26,NA,NA,-0.04,NA,-0.02,NA
South Caribbean Coast Autonomous Region,2020-04-27,NA,NA,-0.03,NA,0.06,NA
South Caribbean Coast Autonomous Region,2020-04-28,NA,NA,-0.05,NA,0.12,NA
South Caribbean Coast Autonomous Region,2020-04-29,NA,NA,-0.02,NA,0.12,NA
South Caribbean Coast Autonomous Region,2020-04-30,NA,NA,-0.04,NA,0.11,NA
South Caribbean Coast Autonomous Region,2020-05-01,NA,NA,-0.08,NA,-0.23,NA
South Caribbean Coast Autonomous Region,2020-05-02,NA,NA,-0.04,NA,-0.05,NA
South Caribbean Coast Autonomous Region,2020-05-03,NA,NA,-0.05,NA,-0.02,NA
South Caribbean Coast Autonomous Region,2020-05-04,NA,NA,-0.03,NA,0.08,NA
South Caribbean Coast Autonomous Region,2020-05-05,NA,NA,-0.01,NA,0.13,NA
South Caribbean Coast Autonomous Region,2020-05-06,NA,NA,-0.02,NA,0.16,NA
South Caribbean Coast Autonomous Region,2020-05-07,NA,NA,-0.03,NA,0.15,NA
South Caribbean Coast Autonomous Region,2020-05-08,NA,NA,-0.02,NA,0.14,NA
South Caribbean Coast Autonomous Region,2020-05-09,NA,NA,-0.02,NA,-0.02,NA
South Caribbean Coast Autonomous Region,2020-05-10,NA,NA,-0.05,NA,0.01,NA
South Caribbean Coast Autonomous Region,2020-05-11,NA,NA,-0.01,NA,0.1,NA
South Caribbean Coast Autonomous Region,2020-05-12,NA,NA,-0.02,NA,0.13,NA
South Caribbean Coast Autonomous Region,2020-05-13,NA,NA,-0.07,NA,0.1,NA
South Caribbean Coast Autonomous Region,2020-05-14,NA,NA,-0.06,NA,0.04,NA
